STT,GIÁ - TRIỆU ĐỒNG,HÃNG,DÒNG,NĂM_SX,DUNG TÍCH - CC,KIỂU XE,TÌNH TRẠNG
3387,20.3,Honda,Future,2015,125,Xe số,Cũ
3388,8,Yamaha,Taurus,2011,110,Xe số,Cũ
3389,135,Ngoại,SH ý,2008,150,Tay ga,Cũ
3390,59,Piaggio,Sprint,2015,125,Tay ga,Mới
3391,45.5,Piaggio,Sprint,2015,125,Tay ga,Cũ
3392,46,Piaggio,Vespa,2015,125,Tay ga,Mới
3393,9,Honda,Wave,2000,110,Xe số,Cũ
3394,90,Honda,SH,2020,150,Tay ga,Cũ
3395,60,Piaggio,Vespa,2019,125,Tay ga,Cũ
3396,39,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
3397,6,Yamaha,Jupiter,2012,110,Xe số,Cũ
3398,10.5,Honda,Wave,2016,110,Xe số,Cũ
3399,3.5,Suzuki,Smash,2006,110,Xe số,Cũ
3400,11.5,Honda,Cub,2002,50,Xe số,Cũ
3401,16.5,Honda,67,1980,50,Classic,Cũ
3402,25.9,Honda,Winner,2018,150,Tay côn/Moto,Cũ
3403,8.7,Honda,Click,2010,110,Tay ga,Cũ
3404,6,Yamaha,Sirius,2010,110,Xe số,Cũ
3405,17,Honda,Air Blade,2012,125,Tay ga,Cũ
3406,15,Honda,67,2002,50,Classic,Cũ
3407,9,Honda,Wave,2003,110,Xe số,Cũ
3408,13,Piaggio,Fly,2012,125,Tay ga,Cũ
3409,12.9,Honda,Wave,2016,110,Xe số,Cũ
3410,4.5,Yamaha,Mio,2005,110,Tay ga,Cũ
3411,10.8,Honda,Wave,2005,110,Xe số,Cũ
3412,3.5,SYM,Angela,2004,110,Xe số,Cũ
3413,13.8,Piaggio,Vespa,2012,125,Tay ga,Cũ
3414,43,Honda,Sonic,2019,125,Tay côn/Moto,Cũ
3415,6,SYM,Elegant,2014,110,Xe số,Cũ
3416,9,Honda,Wave,2006,110,Xe số,Cũ
3417,23,Honda,Dream,2000,100,Xe số,Cũ
3418,10.5,Honda,Air Blade,2011,110,Tay ga,Cũ
3419,8.5,Honda,Dream,1998,100,Xe số,Cũ
3420,16.5,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
3421,4,Suzuki,Sapphire,2006,100,Tay ga,Cũ
3422,10.5,Honda,Wave,2010,110,Xe số,Cũ
3423,29.5,Honda,Air Blade,2016,125,Tay ga,Cũ
3424,13,Yamaha,Nozza,2012,125,Tay ga,Cũ
3425,16.5,Honda,Wave,2004,110,Xe số,Mới
3426,48,Piaggio,Vespa,2016,125,Tay ga,Cũ
3427,10.5,Honda,Wave,2010,110,Xe số,Cũ
3428,44.9,Honda,Vario,2019,125,Tay ga,Cũ
3429,93,Honda,SH,2018,150,Tay ga,Mới
3430,280,Kawasaki,Z900,2018,900,Tay côn/Moto,Cũ
3431,18.3,Honda,Wave,2020,110,Xe số,Cũ
3432,28.5,Honda,Winner,2018,150,Tay côn/Moto,Cũ
3433,7.3,Honda,Wave,2011,110,Xe số,Cũ
3434,9.2,Honda,Wave,2008,110,Xe số,Cũ
3435,13.4,Piaggio,Vespa,2010,125,Tay ga,Cũ
3436,10.5,Honda,Wave,2013,110,Xe số,Cũ
3437,10.5,Honda,Wave,2009,110,Xe số,Cũ
3438,33,Honda,SH,2007,125,Tay ga,Cũ
3439,7,Honda,Wave,2000,100,Xe số,Cũ
3440,7.7,Honda,67,1980,50,Classic,Cũ
3441,13.3,Honda,Lead,2011,110,Tay ga,Cũ
3442,12.9,Honda,Air Blade,2009,110,Tay ga,Cũ
3443,45.5,Honda,Air Blade,2020,125,Tay ga,Cũ
3444,34,Suzuki,Raider,2016,125,Tay côn/Moto,Cũ
3445,37.5,Yamaha,Exciter,2019,150,Tay côn/Moto,Cũ
3446,17.8,Yamaha,Exciter,2015,125,Tay côn/Moto,Cũ
3447,39,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
3448,22.7,Yamaha,Exciter,2015,125,Tay côn/Moto,Cũ
3449,80,Honda,Click,2018,150,Tay ga,Cũ
3450,45,Honda,Spacy,2002,125,Tay ga,Cũ
3451,44,Honda,CB,2020,150,Tay côn/Moto,Cũ
3452,23,Yamaha,Janus,2020,125,Tay ga,Cũ
3453,55,Honda,Vario,2018,125,Tay ga,Cũ
3454,16.5,Honda,Wave,2004,110,Xe số,Mới
3455,7,Honda,Wave,2000,100,Xe số,Cũ
3456,22,Honda,Wave Thái,1998,110,Xe số,Cũ
3457,30.8,Honda,Air Blade,2017,125,Tay ga,Cũ
3458,52,Honda,Vario,2019,150,Tay ga,Cũ
3459,40,Yamaha,Exciter,2007,125,Tay côn/Moto,Cũ
3460,33.5,Honda,MSX 125,2017,125,Tay côn/Moto,Cũ
3461,35.9,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
3462,273,Kawasaki,Z1000,2016,1000,Tay côn/Moto,Cũ
3463,52,Honda,Vario,2019,150,Tay ga,Cũ
3464,52,Honda,Vario,2019,150,Tay ga,Cũ
3465,13.3,Yamaha,Sirius,2013,110,Xe số,Cũ
3466,52,Honda,Vario,2019,150,Tay ga,Cũ
3467,26,Piaggio,Liberty,2014,125,Tay ga,Mới
3468,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
3469,3.5,Suzuki,Sapphire,2006,100,Tay ga,Cũ
3470,30,Suzuki,Sport / Xipo,2000,120,Tay côn/Moto,Mới
3471,7.8,Honda,Wave,2010,110,Xe số,Cũ
3472,70.8,Piaggio,Sprint,2019,125,Tay ga,Mới
3473,6.5,Yamaha,Mio,2006,110,Tay ga,Cũ
3474,8.3,Honda,Cub,2018,50,Xe số,Cũ
3475,53,Suzuki,GSX,2019,150,Tay côn/Moto,Cũ
3476,13,Honda,Wave,2006,110,Xe số,Cũ
3477,14.9,Piaggio,Liberty,2011,125,Tay ga,Cũ
3478,19,Honda,Air Blade,2012,125,Tay ga,Cũ
3479,17.8,Honda,Future,2015,125,Xe số,Cũ
3480,17,Honda,67,2002,50,Classic,Cũ
3481,13.3,Yamaha,Nouvo,2012,125,Tay ga,Cũ
3482,9.8,Honda,Cub,1996,50,Xe số,Cũ
3483,22,Piaggio,Vespa,2013,125,Tay ga,Cũ
3484,9,Honda,@,2002,125,Tay ga,Cũ
3485,14,Honda,Wave,2018,110,Xe số,Cũ
3486,5,SYM,Angela,2008,110,Xe số,Cũ
3487,22.8,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
3488,38.5,Honda,SH Mode,2016,125,Tay ga,Cũ
3489,500,Honda,CB,2019,1100,Tay côn/Moto,Cũ
3490,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
3491,10.8,Honda,Dream,1994,100,Xe số,Cũ
3492,4.6,Honda,Wave,2008,100,Xe số,Cũ
3493,7.8,Yamaha,Nouvo,2009,110,Tay ga,Cũ
3494,28,Suzuki,Sport / Xipo,2000,120,Tay côn/Moto,Mới
3495,21.5,Honda,Air Blade,2010,110,Tay ga,Cũ
3496,11,Yamaha,Nouvo,2012,110,Tay ga,Cũ
3497,23,Honda,Air Blade,2017,125,Tay ga,Cũ
3498,12,Honda,67,2002,50,Classic,Cũ
3499,3.2,SYM,Attila,2005,110,Tay ga,Cũ
3500,32.5,Honda,MSX 125,2017,125,Tay côn/Moto,Cũ
3501,16.8,Honda,Dream,2000,100,Xe số,Cũ
3502,12,Honda,Cub,2020,50,Xe số,Cũ
3503,13.8,Yamaha,Sirius,2016,110,Xe số,Cũ
3504,15.8,Piaggio,Liberty,2012,125,Tay ga,Cũ
3505,34,Honda,Future,2020,125,Xe số,Cũ
3506,11,Honda,Lead,2009,110,Tay ga,Cũ
3507,56,Honda,SH,2010,150,Tay ga,Cũ
3508,9.8,Honda,Wave,2006,110,Xe số,Cũ
3509,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
3510,10.9,Honda,Wave,2012,110,Xe số,Cũ
3511,17.8,Piaggio,LX,2013,125,Tay ga,Cũ
3512,28,Honda,Winner,2017,150,Tay côn/Moto,Cũ
3513,8.5,Honda,Wave,2012,110,Xe số,Cũ
3514,21.6,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
3515,10.8,Honda,Dream,1994,100,Xe số,Cũ
3516,6,Yamaha,Sirius,2000,110,Xe số,Cũ
3517,16.5,Honda,Air Blade,2010,110,Tay ga,Cũ
3518,15.8,Honda,Dream,2003,110,Xe số,Cũ
3519,2.6,Yamaha,Nouvo,2005,110,Tay ga,Cũ
3520,30.5,Honda,Vision,2019,110,Tay ga,Mới
3521,16.2,Honda,Dream,2003,100,Xe số,Cũ
3522,29.8,Honda,Winner,2020,150,Tay côn/Moto,Cũ
3523,4,SYM,Attila,2010,110,Tay ga,Cũ
3524,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
3525,24.5,Honda,PCX,2012,150,Tay ga,Cũ
3526,8,Honda,Wave,2007,110,Xe số,Cũ
3527,68.9,Honda,SH Mode,2020,125,Tay ga,Cũ
3528,43,Honda,Spacy,2002,125,Tay ga,Cũ
3529,63,Piaggio,Primavera,2019,125,Tay ga,Cũ
3530,12,Honda,67,2002,50,Classic,Cũ
3531,56.5,Piaggio,Vespa,2018,125,Tay ga,Cũ
3532,23.8,Suzuki,Raider,2015,125,Tay côn/Moto,Cũ
3533,5.3,Honda,Wave,2012,100,Xe số,Cũ
3534,26.3,Honda,Future,2019,125,Xe số,Cũ
3535,27,Honda,Future,2010,125,Xe số,Cũ
3536,74,Honda,Spacy,2008,125,Tay ga,Mới
3537,10.8,Honda,SCR,2008,110,Tay ga,Cũ
3538,4.2,Honda,Dream,2004,110,Xe số,Cũ
3539,9.5,Honda,Lead,2009,110,Tay ga,Cũ
3540,5.8,Honda,Cub,1988,50,Xe số,Cũ
3541,8.5,Yamaha,Nouvo,2011,125,Tay ga,Cũ
3542,18.8,Honda,Air Blade,2016,125,Tay ga,Cũ
3543,3.5,Honda,Wave,2013,110,Xe số,Cũ
3544,179,Ngoại,SH ý,2010,150,Tay ga,Cũ
3545,47,Honda,Vario,2018,150,Tay ga,Cũ
3546,32.5,Yamaha,FZ,2016,125,Tay côn/Moto,Cũ
3547,45,Honda,Vario,2019,125,Tay ga,Cũ
3548,27.5,Honda,Winner,2017,150,Tay côn/Moto,Cũ
3549,43,Suzuki,EN,2013,125,Tay côn/Moto,Cũ
3550,12,Suzuki,Viva,2014,110,Xe số,Cũ
3551,50,Suzuki,Raider,2020,125,Tay côn/Moto,Cũ
3552,58,Piaggio,Vespa,2019,125,Tay ga,Cũ
3553,7,Honda,Wave,2000,100,Xe số,Cũ
3554,40,Suzuki,Satria,2019,120,Tay côn/Moto,Cũ
3555,28.5,Honda,Air Blade,2014,125,Tay ga,Cũ
3556,340,Ducati,Monster 821,2020,850,Tay côn/Moto,Cũ
3557,67,Honda,SH,2014,150,Tay ga,Cũ
3558,8.5,Yamaha,Nouvo,2010,110,Tay ga,Cũ
3559,20,Honda,PCX,2011,125,Tay ga,Cũ
3560,15.5,Honda,Wave,2019,110,Xe số,Cũ
3561,165,Ngoại,SH ý,2012,150,Tay ga,Cũ
3562,61.8,Yamaha,R,2020,175,Tay côn/Moto,Cũ
3563,16.5,Honda,Air Blade,2012,125,Tay ga,Cũ
3564,255,Kawasaki,Z900,2018,900,Tay côn/Moto,Cũ
3565,50.9,Honda,SH Mode,2018,125,Tay ga,Cũ
3566,14,Piaggio,Zip,2016,100,Tay ga,Cũ
3567,42.5,Honda,SH Mode,2016,125,Tay ga,Cũ
3568,11,Yamaha,Sirius,2013,110,Xe số,Cũ
3569,26.5,Honda,Vision,2018,110,Tay ga,Mới
3570,20.5,Piaggio,Vespa,2013,125,Tay ga,Cũ
3571,12.5,Honda,Cub,2019,50,Xe số,Cũ
3572,51,Honda,SH,2007,150,Tay ga,Cũ
3573,1.85,SYM,Attila,2003,110,Tay ga,Cũ
3574,7.2,Suzuki,Hayate,2010,125,Tay ga,Cũ
3575,37,Honda,Sonic,2018,125,Tay côn/Moto,Cũ
3576,23.5,Honda,Dylan,2005,125,Tay ga,Cũ
3577,31,Honda,Sonic,2017,125,Tay côn/Moto,Cũ
3578,35.5,Piaggio,Primavera,2016,125,Tay ga,Cũ
3579,8.4,Honda,Wave,2011,110,Xe số,Cũ
3580,9,Suzuki,Viva,2013,110,Xe số,Cũ
3581,4.8,SYM,Fiddle,2010,100,Tay ga,Cũ
3582,102,Honda,SH,2020,150,Tay ga,Mới
3583,18.8,Honda,Wave,2005,110,Xe số,Mới
3584,14.5,Honda,Future,2002,110,Xe số,Cũ
3585,17,Honda,Wave,2020,110,Xe số,Cũ
3586,38.9,Honda,Vario,2019,125,Tay ga,Cũ
3587,8,Yamaha,Nouvo,2011,110,Tay ga,Cũ
3588,148,Yamaha,YAZ,2017,125,Tay côn/Moto,Cũ
3589,22.5,Honda,Future,2002,125,Xe số,Cũ
3590,11.6,Honda,Dylan,2003,125,Tay ga,Cũ
3591,49.5,Honda,Vario,2019,125,Tay ga,Cũ
3592,4.8,Honda,Dream,2004,100,Xe số,Cũ
3593,7,Honda,Wave,2007,110,Xe số,Cũ
3594,8.9,Yamaha,Sirius,2015,110,Xe số,Cũ
3595,85,Honda,SH,2017,150,Tay ga,Cũ
3596,11.9,SYM,Shark,2010,125,Tay ga,Cũ
3597,42.8,Honda,SH Mode,2014,125,Tay ga,Mới
3598,28.9,Honda,Lead,2018,110,Tay ga,Cũ
3599,57,Honda,Vario,2018,150,Tay ga,Cũ
3600,17,Honda,Air Blade,2009,110,Tay ga,Cũ
3601,7,Honda,Wave,2000,100,Xe số,Cũ
3602,25,Honda,PCX,2013,150,Tay ga,Cũ
3603,10.8,Honda,Dream,1994,100,Xe số,Cũ
3604,5.8,Honda,67,1996,50,Classic,Cũ
3605,26,Suzuki,Satria,2010,120,Tay côn/Moto,Cũ
3606,4,Honda,Dream,1997,100,Xe số,Cũ
3607,42.8,Suzuki,GSX,2018,150,Tay côn/Moto,Cũ
3608,24.6,Yamaha,Exciter,2008,125,Tay côn/Moto,Cũ
3609,20,Honda,Air Blade,2011,110,Tay ga,Cũ
3610,21.5,Honda,Future,2017,125,Xe số,Cũ
3611,41.5,Honda,SH Mode,2014,125,Tay ga,Mới
3612,52,Honda,Vario,2020,150,Tay ga,Cũ
3613,7,Honda,Wave,2000,100,Xe số,Cũ
3614,85,Kawasaki,Z300,2016,300,Tay côn/Moto,Cũ
3615,12,Piaggio,LX,2009,125,Tay ga,Cũ
3616,7,SYM,Elizabeth,2009,110,Tay ga,Cũ
3617,25,Piaggio,Vespa,2011,125,Tay ga,Mới
3618,32,Yamaha,YBR125,2016,125,Tay côn/Moto,Cũ
3619,27.5,Honda,PCX,2013,150,Tay ga,Cũ
3620,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
3621,2.7,SYM,Attila,2011,110,Tay ga,Cũ
3622,24.8,Honda,Air Blade,2014,125,Tay ga,Cũ
3623,29.5,Honda,Air Blade,2016,125,Tay ga,Cũ
3624,3,Suzuki,Sapphire,2006,100,Tay ga,Cũ
3625,25,Suzuki,GN,2008,125,Tay côn/Moto,Mới
3626,8.5,Honda,Wave,2009,110,Xe số,Cũ
3627,27,Honda,SH,2007,125,Tay ga,Cũ
3628,15,Honda,Air Blade,2008,110,Tay ga,Cũ
3629,23,Honda,PCX,2011,125,Tay ga,Cũ
3630,17,Honda,Air Blade,2008,110,Tay ga,Cũ
3631,34,Honda,Vision,2020,110,Tay ga,Mới
3632,37.5,Honda,Vario,2018,125,Tay ga,Cũ
3633,60,Honda,SH,2013,150,Tay ga,Cũ
3634,4.2,SYM,Attila,2006,110,Tay ga,Cũ
3635,70,Piaggio,Vespa,2019,125,Tay ga,Cũ
3636,150,Honda,CBR,2019,650,Tay côn/Moto,Cũ
3637,45,Honda,Sonic,2019,150,Tay côn/Moto,Cũ
3638,25,Honda,Vision,2016,110,Tay ga,Mới
3639,9,SYM,Elizabeth,2011,125,Tay ga,Cũ
3640,21,Honda,Wave,2018,110,Xe số,Mới
3641,18,Honda,Air Blade,2008,110,Tay ga,Cũ
3642,11.5,Honda,Wave,2008,110,Xe số,Cũ
3643,31.5,Yamaha,Nvx,2017,125,Tay ga,Mới
3644,42,Honda,Sonic,2019,125,Tay côn/Moto,Cũ
3645,43.9,Honda,Sonic,2020,125,Tay côn/Moto,Cũ
3646,76,Honda,CBR,2017,150,Tay côn/Moto,Cũ
3647,5.5,SYM,Elegant,2017,50,Xe số,Cũ
3648,25,Honda,Future,2010,125,Xe số,Cũ
3649,6.9,Honda,Chaly,1980,50,Xe số,Cũ
3650,5.5,Suzuki,Hayate,2012,125,Tay ga,Cũ
3651,279,Kawasaki,Z900,2018,900,Tay côn/Moto,Cũ
3652,48.8,Honda,Vario,2020,125,Tay ga,Cũ
3653,29.5,Honda,Air Blade,2016,125,Tay ga,Cũ
3654,18.7,Honda,Air Blade,2011,110,Tay ga,Cũ
3655,16,Honda,Air Blade,2008,110,Tay ga,Cũ
3656,40,Piaggio,Medley,2017,125,Tay ga,Cũ
3657,31,Honda,Click,2013,125,Tay ga,Cũ
3658,28,Suzuki,Sport / Xipo,2000,120,Tay côn/Moto,Mới
3659,41.8,Suzuki,Raider,2020,125,Tay côn/Moto,Cũ
3660,42.5,Honda,SH,2016,125,Tay ga,Cũ
3661,13.5,Piaggio,Zip,2016,100,Tay ga,Cũ
3662,44,Honda,Vario,2017,125,Tay ga,Mới
3663,25.3,Yamaha,Exciter,2016,125,Tay côn/Moto,Cũ
3664,12,Honda,67,2002,50,Classic,Cũ
3665,19.8,Piaggio,LX,2012,125,Tay ga,Cũ
3666,122,Ngoại,SH ý,2009,125,Tay ga,Cũ
3667,340,Ducati,Monster 821,2020,850,Tay côn/Moto,Cũ
3668,21.5,Benelli,TNT,2018,125,Tay côn/Moto,Cũ
3669,35,Yamaha,Exciter,2018,125,Tay côn/Moto,Cũ
3670,43.5,Honda,Vario,2019,125,Tay ga,Cũ
3671,9,Yamaha,Taurus,2011,110,Xe số,Cũ
3672,8,SYM,Elizabeth,2011,125,Tay ga,Cũ
3673,11.3,Honda,Click,2009,110,Tay ga,Cũ
3674,90.8,Yamaha,R,2017,175,Tay côn/Moto,Cũ
3675,17.3,Yamaha,Luvias,2016,125,Tay ga,Cũ
3676,24.5,SYM,Husky,2018,125,Tay côn/Moto,Cũ
3677,279,Kawasaki,Z900,2018,900,Tay côn/Moto,Cũ
3678,8,Honda,Wave,2006,110,Xe số,Cũ
3679,37,Honda,Winner X,2019,150,Tay côn/Moto,Mới
3680,3.9,SYM,Attila,2008,110,Tay ga,Cũ
3681,9.2,Honda,Wave,2012,110,Xe số,Cũ
3682,53.8,Honda,Vario,2020,150,Tay ga,Cũ
3683,8.7,Honda,Wave,2008,110,Xe số,Cũ
3684,458,Honda,CB,2019,1100,Tay côn/Moto,Cũ
3685,25.5,SYM,Husky,2018,125,Tay côn/Moto,Cũ
3686,13.5,Piaggio,Zip,2016,100,Tay ga,Cũ
3687,24.8,Honda,Vision,2016,110,Tay ga,Mới
3688,8,Yamaha,Taurus,2011,110,Xe số,Cũ
3689,8,Honda,Wave,2007,110,Xe số,Cũ
3690,48.9,Honda,Vario,2020,125,Tay ga,Cũ
3691,38.6,Yamaha,Exciter,2006,125,Tay côn/Moto,Cũ
3692,51.5,Piaggio,Vespa,2016,125,Tay ga,Cũ
3693,2.3,SYM,Attila,2003,110,Tay ga,Cũ
3694,22.5,Honda,Air Blade,2017,125,Tay ga,Cũ
3695,6,Honda,Cub,1993,50,Xe số,Cũ
3696,35,Yamaha,YBR125,2016,125,Tay côn/Moto,Cũ
3697,24,Honda,Spacy,2000,125,Tay ga,Cũ
3698,26,SYM,Husky,2018,125,Tay côn/Moto,Cũ
3699,14,Yamaha,Sirius,2013,110,Xe số,Mới
3700,16.5,Honda,Air Blade,2010,110,Tay ga,Cũ
3701,12.5,Honda,Wave,2009,110,Xe số,Cũ
3702,12,Yamaha,Sirius,2017,110,Xe số,Cũ
3703,14.5,Honda,Air Blade,2008,110,Tay ga,Cũ
3704,28,Yamaha,Exciter,2017,125,Tay côn/Moto,Cũ
3705,6.8,Honda,Wave,2000,100,Xe số,Cũ
3706,28,Yamaha,Exciter,2016,125,Tay côn/Moto,Cũ
3707,14,Piaggio,Vespa,2010,125,Tay ga,Cũ
3708,87.8,Honda,SH,2018,150,Tay ga,Cũ
3709,26.9,Honda,Winner,2017,150,Tay côn/Moto,Cũ
3710,7.5,Yamaha,Sirius,2007,110,Xe số,Cũ
3711,42,KTM,Duke 200,2014,200,Tay côn/Moto,Cũ
3712,42,Piaggio,Sprint,2016,125,Tay ga,Cũ
3713,28,Honda,Winner,2017,150,Tay côn/Moto,Cũ
3714,8.5,Yamaha,Jupiter,2010,110,Xe số,Cũ
3715,80.5,Honda,SH,2017,150,Tay ga,Cũ
3716,9,Honda,Wave,2006,110,Xe số,Cũ
3717,14.5,Honda,Wave,2016,110,Xe số,Cũ
3718,38.5,Honda,Vario,2019,125,Tay ga,Cũ
3719,41,Honda,Air Blade,2018,125,Tay ga,Mới
3720,7.5,Yamaha,Sirius,2007,110,Xe số,Cũ
3721,22,Piaggio,Liberty,2014,125,Tay ga,Cũ
3722,25,Honda,Air Blade,2013,125,Tay ga,Cũ
3723,20.6,Honda,Air Blade,2010,110,Tay ga,Cũ
3724,20,Yamaha,Janus,2018,125,Tay ga,Cũ
3725,19,Honda,Air Blade,2012,125,Tay ga,Cũ
3726,38.5,Honda,Vario,2019,125,Tay ga,Cũ
3727,24.5,SYM,Husky,2018,125,Tay côn/Moto,Cũ
3728,25.9,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
3729,55,Piaggio,Medley,2019,125,Tay ga,Cũ
3730,25,Honda,Future,2009,125,Xe số,Cũ
3731,9.5,Yamaha,Sirius,2016,110,Xe số,Cũ
3732,29.5,Yamaha,Nvx,2018,125,Tay ga,Cũ
3733,14.5,Suzuki,Axelo,2016,125,Xe số,Cũ
3734,36.9,Honda,Vario,2019,125,Tay ga,Cũ
3735,25,SYM,Husky,2018,125,Tay côn/Moto,Cũ
3736,15,Honda,Air Blade,2009,110,Tay ga,Cũ
3737,15,Honda,Wave,2002,110,Xe số,Cũ
3738,6.5,Suzuki,Hayate,2010,125,Tay ga,Cũ
3739,42.5,Honda,Air Blade,2020,125,Tay ga,Cũ
3740,13.5,Yamaha,Sirius,2016,110,Xe số,Cũ
3741,16.8,Honda,Air Blade,2012,125,Tay ga,Cũ
3742,17.8,Yamaha,Exciter,2013,125,Tay côn/Moto,Cũ
3743,46.8,Honda,Vario,2019,125,Tay ga,Cũ
3744,43.8,Honda,Sonic,2018,150,Tay côn/Moto,Cũ
3745,53,Honda,Vario,2020,150,Tay ga,Cũ
3746,43,Suzuki,GZ,2013,150,Tay côn/Moto,Cũ
3747,39.9,Honda,Sonic,2018,125,Tay côn/Moto,Cũ
3748,27,Honda,Dream,2020,110,Xe số,Cũ
3749,7,Yamaha,Mio,2013,110,Tay ga,Cũ
3750,80,Honda,SH,2017,150,Tay ga,Cũ
3751,280,Kawasaki,Z900,2018,900,Tay côn/Moto,Cũ
3752,9.8,Honda,Dream,2003,110,Xe số,Cũ
3753,17.5,Honda,Air Blade,2012,125,Tay ga,Cũ
3754,121,Ngoại,SH ý,2009,125,Tay ga,Cũ
3755,40.8,Piaggio,Vespa,2015,125,Tay ga,Cũ
3756,39,Honda,Dream,2016,110,Xe số,Cũ
3757,41,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
3758,155,Honda,CB,2019,300,Tay côn/Moto,Cũ
3759,130,Honda,CBR,2013,1000,Tay côn/Moto,Cũ
3760,35,Yamaha,YBR125,2016,125,Tay côn/Moto,Cũ
3761,17.5,Honda,Future,2015,125,Xe số,Cũ
3762,8,Honda,@,2006,125,Tay ga,Cũ
3763,268,Ngoại,SH ý,2012,150,Tay ga,Mới
3764,7,Honda,@,2006,125,Tay ga,Cũ
3765,43.3,Honda,SH,2016,125,Tay ga,Cũ
3766,166,Ngoại,SH ý,2015,125,Tay ga,Cũ
3767,32.3,Piaggio,Primavera,2015,125,Tay ga,Cũ
3768,41.8,Piaggio,Sprint,2015,125,Tay ga,Cũ
3769,11.8,Piaggio,LX,2007,125,Tay ga,Cũ
3770,15.7,Piaggio,Liberty,2012,125,Tay ga,Cũ
3771,136,Ngoại,SH ý,2011,150,Tay ga,Cũ
3772,33,Honda,Sonic,2017,125,Tay côn/Moto,Cũ
3773,15.5,Honda,Wave,2018,110,Xe số,Cũ
3774,18.3,Yamaha,Acruzo,2017,125,Tay ga,Cũ
3775,24.5,Honda,Air Blade,2014,125,Tay ga,Cũ
3776,47,Honda,Vario,2019,125,Tay ga,Cũ
3777,14.9,Piaggio,Liberty,2012,125,Tay ga,Cũ
3778,24,Honda,Winner,2017,150,Tay côn/Moto,Cũ
3779,23,Piaggio,Vespa,2010,125,Tay ga,Mới
3780,14,Piaggio,Vespa,2011,125,Tay ga,Cũ
3781,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
3782,8.7,SYM,Elegant,2018,50,Xe số,Cũ
3783,24,Honda,SH,2007,125,Tay ga,Cũ
3784,12.5,Honda,Dream,1999,100,Xe số,Cũ
3785,44,Honda,Air Blade,2018,125,Tay ga,Mới
3786,17,Yamaha,Exciter,2013,125,Tay côn/Moto,Cũ
3787,9.7,Honda,67,1994,50,Classic,Cũ
3788,102,Honda,SH,2020,150,Tay ga,Mới
3789,18.3,Honda,Air Blade,2012,125,Tay ga,Cũ
3790,24.5,SYM,Husky,2018,125,Tay côn/Moto,Cũ
3791,7,Honda,Wave,2000,100,Xe số,Cũ
3792,11,Piaggio,Fly,2012,125,Tay ga,Cũ
3793,10.7,Yamaha,Sirius,2016,110,Xe số,Cũ
3794,22,Honda,Winner,2018,150,Tay côn/Moto,Cũ
3795,125,Ngoại,SH ý,2009,125,Tay ga,Cũ
3796,29.5,Honda,Air Blade,2016,125,Tay ga,Cũ
3797,8,Honda,Wave,2010,110,Xe số,Cũ
3798,3,Honda,Dream,2017,100,Xe số,Cũ
3799,59,Piaggio,Vespa,2019,125,Tay ga,Cũ
3800,37.5,Yamaha,Exciter,2020,125,Tay côn/Moto,Cũ
3801,29.8,Honda,Winner,2018,150,Tay côn/Moto,Cũ
3802,33,Honda,Vision,2020,110,Tay ga,Mới
3803,28.8,Honda,Winner,2018,150,Tay côn/Moto,Cũ
3804,96,Honda,SH,2017,150,Tay ga,Mới
3805,3,Suzuki,Sapphire,2006,100,Tay ga,Cũ
3806,12.8,Yamaha,Nouvo,2012,125,Tay ga,Cũ
3807,10.5,Honda,Click,2009,110,Tay ga,Cũ
3808,156,Ngoại,SH ý,2010,150,Tay ga,Cũ
3809,38.5,Honda,Air Blade,2020,125,Tay ga,Cũ
3810,25,Yamaha,Exciter,2016,125,Tay côn/Moto,Cũ
3811,24.8,Honda,Winner,2017,150,Tay côn/Moto,Cũ
3812,35,Honda,SH,2011,125,Tay ga,Cũ
3813,8,Honda,Wave,2010,110,Xe số,Cũ
3814,218,Kawasaki,Z900,2017,900,Tay côn/Moto,Cũ
3815,15.5,Honda,Wave,2019,110,Xe số,Cũ
3816,37.9,Honda,MSX 125,2018,125,Tay côn/Moto,Cũ
3817,9,Honda,Wave,2007,110,Xe số,Cũ
3818,11.8,Honda,Air Blade,2009,110,Tay ga,Cũ
3819,57,Honda,PCX,2019,150,Tay ga,Cũ
3820,81,Honda,CBR,2017,150,Tay côn/Moto,Cũ
3821,11.7,Honda,Future,2009,110,Xe số,Cũ
3822,38,Honda,Air Blade,2016,125,Tay ga,Mới
3823,15.2,Honda,Wave,2019,110,Xe số,Cũ
3824,43.5,Honda,Future,2011,125,Xe số,Cũ
3825,16.8,Honda,Air Blade,2013,125,Tay ga,Cũ
